Detected frames in file "D:/Captured Video\2021-09-22 13-09-45.mp4":
Frame 1795 occurred 1 times.
Frame 1796 occurred 1 times.
Frame 1797 occurred 1 times.
Frame 1798 occurred 1 times.
Frame 1799 occurred 1 times.
Frame 1800 occurred 1 times.
Frame 1801 occurred 1 times.
Frame 1802 occurred 1 times.
Frame 1803 occurred 1 times.
Frame 1804 occurred 1 times.
Frame 1805 occurred 1 times.
Frame 1806 occurred 1 times.
Frame 1807 occurred 1 times.
Frame 1808 occurred 1 times.
Frame 1809 occurred 1 times.
Frame 1810 occurred 1 times.
Frame 1811 occurred 1 times.
Frame 1812 occurred 1 times.
Frame 1813 occurred 1 times.
Frame 1814 occurred 1 times.
Frame 1815 occurred 1 times.
Frame 1816 occurred 1 times.
Frame 1817 occurred 1 times.
Frame 1818 occurred 1 times.
Frame 1819 occurred 1 times.
Frame 1820 occurred 1 times.
Frame 1821 occurred 1 times.
Frame 1822 occurred 1 times.
Frame 1823 occurred 1 times.
Frame 1824 occurred 1 times.
Frame 1825 occurred 1 times.
Frame 1826 occurred 1 times.
Frame 1827 occurred 1 times.
Frame 1828 occurred 1 times.
Frame 1829 occurred 1 times.
Frame 1830 occurred 1 times.
Frame 1831 occurred 1 times.
Frame 1832 occurred 1 times.
Frame 1833 occurred 1 times.
Frame 1834 occurred 1 times.
Frame 1835 occurred 1 times.
Frame 1836 occurred 1 times.
Frame 1837 occurred 1 times.
Frame 1838 occurred 1 times.
Frame 1839 occurred 1 times.
Frame 1840 occurred 1 times.
Frame 1841 occurred 1 times.
Frame 1842 occurred 1 times.
Frame 1843 occurred 1 times.
Frame 1844 occurred 1 times.
Frame 1845 occurred 1 times.
Frame 1846 occurred 1 times.
Frame 1847 occurred 1 times.
Frame 1848 occurred 1 times.
Frame 1849 occurred 1 times.
Frame 1850 occurred 1 times.
Frame 1851 occurred 1 times.
Frame 1852 occurred 1 times.
Frame 1853 occurred 1 times.
Frame 1854 occurred 1 times.
Frame 1855 occurred 1 times.
Frame 1856 occurred 1 times.
Frame 1857 occurred 1 times.
Frame 1858 occurred 1 times.
Frame 1859 occurred 1 times.
Frame 1860 occurred 1 times.
Frame 1861 occurred 1 times.
Frame 1862 occurred 1 times.
Frame 1863 occurred 1 times.
Frame 1864 occurred 1 times.
Frame 1865 occurred 1 times.
Frame 1866 occurred 1 times.
Frame 1867 occurred 1 times.
Frame 1868 occurred 1 times.
Frame 1869 occurred 1 times.
Frame 1870 occurred 1 times.
Frame 1871 occurred 1 times.
Frame 1872 occurred 1 times.
Frame 1873 occurred 1 times.
Frame 1874 occurred 1 times.
Frame 1875 occurred 1 times.
Frame 1876 occurred 1 times.
Frame 1877 occurred 1 times.
Frame 1878 occurred 1 times.
Frame 1879 occurred 1 times.
Frame 1880 occurred 1 times.
Frame 1881 occurred 1 times.
Frame 1882 occurred 1 times.
Frame 1883 occurred 1 times.
Frame 1884 occurred 1 times.
Frame 1885 occurred 1 times.
Frame 1886 occurred 1 times.
Frame 1887 occurred 1 times.
Frame 1888 occurred 1 times.
Frame 1889 occurred 1 times.
Frame 1890 occurred 1 times.
Frame 1891 occurred 1 times.
Frame 1892 occurred 1 times.
Frame 1893 occurred 1 times.
Frame 1894 occurred 1 times.
Frame 1895 occurred 1 times.
Frame 1896 occurred 1 times.
Frame 1897 occurred 1 times.
Frame 1898 occurred 1 times.
Frame 1899 occurred 1 times.
Frame 1900 occurred 1 times.
Frame 1901 occurred 1 times.
Frame 1902 occurred 1 times.
Frame 1903 occurred 1 times.
Frame 1904 occurred 1 times.
Frame 1905 occurred 1 times.
Frame 1906 occurred 1 times.
Frame 1907 occurred 1 times.
Frame 1908 occurred 1 times.
Frame 1909 occurred 1 times.
Frame 1910 occurred 1 times.
Frame 1911 occurred 1 times.
Frame 1912 occurred 1 times.
Frame 1913 occurred 1 times.
Frame 1914 occurred 1 times.
Frame 1915 occurred 1 times.
Frame 1916 occurred 1 times.
Frame 1917 occurred 1 times.
Frame 1918 occurred 1 times.
Frame 1919 occurred 1 times.
Frame 1920 occurred 1 times.
Frame 1921 occurred 1 times.
Frame 1922 occurred 1 times.
Frame 1923 occurred 1 times.
Frame 1924 occurred 1 times.
Frame 1925 occurred 1 times.
Frame 1926 occurred 1 times.
Frame 1927 occurred 1 times.
Frame 1928 occurred 1 times.
Frame 1929 occurred 1 times.
Frame 1930 occurred 1 times.
Frame 1931 occurred 1 times.
Frame 1932 occurred 1 times.
Frame 1933 occurred 1 times.
Frame 1934 occurred 1 times.
Frame 1935 occurred 1 times.
Frame 1936 occurred 1 times.
Frame 1937 occurred 1 times.
Frame 1938 occurred 1 times.
Frame 1939 occurred 1 times.
Frame 1940 occurred 1 times.
Frame 1941 occurred 1 times.
Frame 1942 occurred 1 times.
Frame 1943 occurred 1 times.
Frame 1944 occurred 1 times.
Frame 1945 occurred 1 times.
Frame 1946 occurred 1 times.
Frame 1947 occurred 1 times.
Frame 1948 occurred 1 times.
Frame 1949 occurred 1 times.
Frame 1950 occurred 1 times.
Frame 1951 occurred 1 times.
Frame 1952 occurred 1 times.
Frame 1953 occurred 1 times.
Frame 1954 occurred 1 times.
Frame 1955 occurred 1 times.
Frame 1956 occurred 1 times.
Frame 1957 occurred 1 times.
Frame 1958 occurred 1 times.
Frame 1959 occurred 1 times.
Frame 1960 occurred 1 times.
Frame 1961 occurred 1 times.
Frame 1962 occurred 1 times.
Frame 1963 occurred 1 times.
Frame 1964 occurred 1 times.
Frame 1965 occurred 1 times.
Frame 1966 occurred 1 times.
Frame 1967 occurred 1 times.
Frame 1968 occurred 1 times.
Frame 1969 occurred 1 times.
Frame 1970 occurred 1 times.
Frame 1971 occurred 1 times.
Frame 1972 occurred 1 times.
Frame 1973 occurred 1 times.
Frame 1974 occurred 1 times.
Frame 1975 occurred 1 times.
Frame 1976 occurred 1 times.
Frame 1977 occurred 1 times.
Frame 1978 occurred 1 times.
Frame 1979 occurred 1 times.
Frame 1980 occurred 1 times.
Frame 1981 occurred 1 times.
Frame 1982 occurred 1 times.
Frame 1983 occurred 1 times.
Frame 1984 occurred 1 times.
Frame 1985 occurred 1 times.
Frame 1986 occurred 1 times.
Frame 1987 occurred 1 times.
Frame 1988 occurred 1 times.
Frame 1989 occurred 1 times.
Frame 1990 occurred 1 times.
Frame 1991 occurred 1 times.
Frame 1992 occurred 1 times.
Frame 1993 occurred 1 times.
Frame 1994 occurred 1 times.
Frame 1995 occurred 1 times.
Frame 1996 occurred 1 times.
Frame 1997 occurred 1 times.
Frame 1998 occurred 1 times.
Frame 1999 occurred 1 times.
Frame 2000 occurred 1 times.
Frame 2001 occurred 1 times.
Frame 2002 occurred 1 times.
Frame 2003 occurred 1 times.
Frame 2004 occurred 1 times.
Frame 2005 occurred 1 times.
Frame 2006 occurred 1 times.
Frame 2007 occurred 1 times.
Frame 2008 occurred 1 times.
Frame 2009 occurred 1 times.
Frame 2010 occurred 1 times.
Frame 2011 occurred 1 times.
Frame 2012 occurred 1 times.
Frame 2013 occurred 1 times.
Frame 2014 occurred 1 times.
Frame 2015 occurred 1 times.
Frame 2016 occurred 1 times.
Frame 2017 occurred 1 times.
Frame 2018 occurred 1 times.
Frame 2019 occurred 1 times.
Frame 2020 occurred 1 times.
Frame 2021 occurred 1 times.
Frame 2022 occurred 1 times.
Frame 2023 occurred 1 times.
Frame 2024 occurred 1 times.
Frame 2025 occurred 1 times.
Frame 2026 occurred 1 times.
Frame 2027 occurred 1 times.
Frame 2028 occurred 1 times.
Frame 2029 occurred 1 times.
Frame 2030 occurred 1 times.
Frame 2031 occurred 1 times.
Frame 2032 occurred 1 times.
Frame 2033 occurred 1 times.
Frame 2034 occurred 1 times.
Frame 2035 occurred 1 times.
Frame 2036 occurred 1 times.
Frame 2037 occurred 1 times.
Frame 2038 occurred 1 times.
Frame 2039 occurred 1 times.
Frame 2040 occurred 1 times.
Frame 2041 occurred 1 times.
Frame 2042 occurred 1 times.
Frame 2043 occurred 1 times.
Frame 2044 occurred 1 times.
Frame 2045 occurred 1 times.
Frame 2046 occurred 1 times.
Frame 2047 occurred 1 times.
Frame 2048 occurred 1 times.
Frame 2049 occurred 1 times.
Frame 2050 occurred 1 times.
Frame 2051 occurred 1 times.
Frame 2052 occurred 1 times.
Frame 2053 occurred 1 times.
Frame 2054 occurred 1 times.
Frame 2055 occurred 1 times.
Frame 2056 occurred 1 times.
Frame 2057 occurred 1 times.
Frame 2058 occurred 1 times.
Frame 2059 occurred 1 times.
Frame 2060 occurred 1 times.
Frame 2061 occurred 1 times.
Frame 2062 occurred 1 times.
Frame 2063 occurred 1 times.
Frame 2064 occurred 1 times.
Frame 2065 occurred 1 times.
Frame 2066 occurred 1 times.
Frame 2067 occurred 1 times.
Frame 2068 occurred 1 times.
Frame 2069 occurred 1 times.
Frame 2070 occurred 1 times.
Frame 2071 occurred 1 times.
Frame 2072 occurred 1 times.
Frame 2073 occurred 1 times.
Frame 2074 occurred 1 times.
Frame 2075 occurred 1 times.
Frame 2076 occurred 1 times.
Frame 2077 occurred 1 times.
Frame 2078 occurred 1 times.
Frame 2079 occurred 1 times.
Frame 2080 occurred 1 times.
Frame 2081 occurred 1 times.
Frame 2082 occurred 1 times.
Frame 2083 occurred 1 times.
Frame 2084 occurred 1 times.
Frame 2085 occurred 1 times.
Frame 2086 occurred 1 times.
Frame 2087 occurred 1 times.
Frame 2088 occurred 1 times.
Frame 2089 occurred 1 times.
Frame 2090 occurred 1 times.
Frame 2091 occurred 1 times.
Frame 2092 occurred 1 times.
Frame 2093 occurred 1 times.
Frame 2094 occurred 1 times.
Frame 2095 occurred 1 times.
Frame 2096 occurred 1 times.
Frame 2097 occurred 1 times.
Frame 2098 occurred 1 times.
Frame 2099 occurred 1 times.
Frame 2100 occurred 1 times.
Frame 2101 occurred 1 times.
Frame 2102 occurred 1 times.
Frame 2103 occurred 1 times.
Frame 2104 occurred 1 times.
Frame 2105 occurred 1 times.
Frame 2106 occurred 1 times.
Frame 2107 occurred 1 times.
Frame 2108 occurred 1 times.
Frame 2109 occurred 1 times.
Frame 2110 occurred 1 times.
Frame 2111 occurred 1 times.
Frame 2112 occurred 1 times.
Frame 2113 occurred 1 times.
Frame 2114 occurred 1 times.
Frame 2115 occurred 1 times.
Frame 2116 occurred 1 times.
Frame 2117 occurred 1 times.
Frame 2118 occurred 1 times.
Frame 2119 occurred 1 times.
Frame 2120 occurred 1 times.
Frame 2121 occurred 1 times.
Frame 2122 occurred 1 times.
Frame 2123 occurred 1 times.
Frame 2124 occurred 1 times.
Frame 2125 occurred 1 times.
Frame 2126 occurred 1 times.
Frame 2127 occurred 1 times.
Frame 2128 occurred 1 times.
Frame 2129 occurred 1 times.
Frame 2130 occurred 1 times.
Frame 2131 occurred 1 times.
Frame 2132 occurred 1 times.
Frame 2133 occurred 1 times.
Frame 2134 occurred 1 times.
Frame 2135 occurred 1 times.
Frame 2136 occurred 1 times.
Frame 2137 occurred 1 times.
Frame 2138 occurred 1 times.
Frame 2139 occurred 1 times.
Frame 2140 occurred 1 times.
Frame 2141 occurred 1 times.
Frame 2142 occurred 1 times.
Frame 2143 occurred 1 times.
Frame 2144 occurred 1 times.
Frame 2145 occurred 1 times.
Frame 2146 occurred 1 times.
Frame 2147 occurred 1 times.
Frame 2148 occurred 1 times.
Frame 2149 occurred 1 times.
Frame 2150 occurred 1 times.
Frame 2151 occurred 1 times.
Frame 2152 occurred 1 times.
Frame 2153 occurred 1 times.
Frame 2154 occurred 1 times.
Frame 2155 occurred 1 times.
Frame 2156 occurred 1 times.
Frame 2157 occurred 1 times.
Frame 2158 occurred 1 times.
Frame 2159 occurred 1 times.
Frame 2160 occurred 1 times.
Frame 2161 occurred 1 times.
Frame 2162 occurred 1 times.
Frame 2163 occurred 1 times.
Frame 2164 occurred 1 times.
Frame 2165 occurred 1 times.
Frame 2166 occurred 1 times.
Frame 2167 occurred 1 times.
Frame 2168 occurred 1 times.
Frame 2169 occurred 1 times.
Frame 2170 occurred 1 times.
Frame 2171 occurred 1 times.
Frame 2172 occurred 1 times.
Frame 2173 occurred 1 times.
Frame 2174 occurred 1 times.
Frame 2175 occurred 1 times.
Frame 2176 occurred 1 times.
Frame 2177 occurred 1 times.
Frame 2178 occurred 1 times.
Frame 2179 occurred 1 times.
Frame 2180 occurred 1 times.
Frame 2181 occurred 1 times.
Frame 2182 occurred 1 times.
Frame 2183 occurred 1 times.
Frame 2184 occurred 1 times.
Frame 2185 occurred 1 times.
Frame 2186 occurred 1 times.
Frame 2187 occurred 1 times.
Frame 2188 occurred 1 times.
Frame 2189 occurred 1 times.
Frame 2190 occurred 1 times.
Frame 2191 occurred 1 times.
Frame 2192 occurred 1 times.
Frame 2193 occurred 1 times.
Frame 2194 occurred 1 times.
Frame 2195 occurred 1 times.
Frame 2196 occurred 1 times.
Frame 2197 occurred 1 times.
Frame 2198 occurred 1 times.
Frame 2199 occurred 1 times.
Frame 2200 occurred 1 times.
Frame 2201 occurred 1 times.
Frame 2202 occurred 1 times.
Frame 2203 occurred 1 times.
Frame 2204 occurred 1 times.
Frame 2205 occurred 1 times.
Frame 2206 occurred 1 times.
Frame 2207 occurred 1 times.
Frame 2208 occurred 1 times.
Frame 2209 occurred 1 times.
Frame 2210 occurred 1 times.
Frame 2211 occurred 1 times.
Frame 2212 occurred 1 times.
Frame 2213 occurred 1 times.
Frame 2214 occurred 1 times.
Frame 2215 occurred 1 times.
Frame 2216 occurred 1 times.
Frame 2217 occurred 1 times.
Frame 2218 occurred 1 times.
Frame 2219 occurred 1 times.
Frame 2220 occurred 1 times.
Frame 2221 occurred 1 times.
Frame 2222 occurred 1 times.
Frame 2223 occurred 1 times.
Frame 2224 occurred 1 times.
Frame 2225 occurred 1 times.
Frame 2226 occurred 1 times.
Frame 2227 occurred 1 times.
Frame 2228 occurred 1 times.
Frame 2229 occurred 1 times.
Frame 2230 occurred 1 times.
Frame 2231 occurred 1 times.
Frame 2232 occurred 1 times.
Frame 2233 occurred 1 times.
Frame 2234 occurred 1 times.
Frame 2235 occurred 1 times.
Frame 2236 occurred 1 times.
Frame 2237 occurred 1 times.
Frame 2238 occurred 1 times.
Frame 2239 occurred 1 times.
Frame 2240 occurred 1 times.
Frame 2241 occurred 1 times.
Frame 2242 occurred 1 times.
Frame 2243 occurred 1 times.
Frame 2244 occurred 1 times.
Frame 2245 occurred 1 times.
Frame 2246 occurred 1 times.
Frame 2247 occurred 1 times.
Frame 2248 occurred 1 times.
Frame 2249 occurred 1 times.
Frame 2250 occurred 1 times.
Frame 2251 occurred 1 times.
Frame 2252 occurred 1 times.
Frame 2253 occurred 1 times.
Frame 2254 occurred 1 times.
Frame 2255 occurred 1 times.
Frame 2256 occurred 1 times.
Frame 2257 occurred 1 times.
Frame 2258 occurred 1 times.
Frame 2259 occurred 1 times.
Frame 2260 occurred 1 times.
Frame 2261 occurred 1 times.
Frame 2262 occurred 1 times.
Frame 2263 occurred 1 times.
Frame 2264 occurred 1 times.
Frame 2265 occurred 1 times.
Frame 2266 occurred 1 times.
Frame 2267 occurred 1 times.
Frame 2268 occurred 1 times.
Frame 2269 occurred 1 times.
Frame 2270 occurred 1 times.
Frame 2271 occurred 1 times.
Frame 2272 occurred 1 times.
Frame 2273 occurred 1 times.
Frame 2274 occurred 1 times.
Frame 2275 occurred 1 times.
Frame 2276 occurred 1 times.
Frame 2277 occurred 1 times.
Frame 2278 occurred 1 times.
Frame 2279 occurred 1 times.
Frame 2280 occurred 1 times.
Frame 2281 occurred 1 times.
Frame 2282 occurred 1 times.
Frame 2283 occurred 1 times.
Frame 2284 occurred 1 times.
Frame 2285 occurred 1 times.
Frame 2286 occurred 1 times.
Frame 2287 occurred 1 times.
Frame 2288 occurred 1 times.
Frame 2289 occurred 1 times.
Frame 2290 occurred 1 times.
Frame 2291 occurred 1 times.
Frame 2292 occurred 1 times.
Frame 2293 occurred 1 times.
Frame 2294 occurred 1 times.
Frame 2295 occurred 1 times.
Frame 2296 occurred 1 times.
Frame 2297 occurred 1 times.
Frame 2298 occurred 1 times.
Frame 2299 occurred 1 times.
Frame 2300 occurred 1 times.
Frame 2301 occurred 1 times.
Frame 2302 occurred 1 times.
Frame 2303 occurred 1 times.
Frame 2304 occurred 1 times.
Frame 2305 occurred 1 times.
Frame 2306 occurred 1 times.
Frame 2307 occurred 1 times.
Frame 2308 occurred 1 times.
Frame 2309 occurred 1 times.
Frame 2310 occurred 1 times.
Frame 2311 occurred 1 times.
Frame 2312 occurred 1 times.
Frame 2313 occurred 1 times.
Frame 2314 occurred 1 times.
Frame 2315 occurred 1 times.
Frame 2316 occurred 1 times.
Frame 2317 occurred 1 times.
Frame 2318 occurred 1 times.
Frame 2319 occurred 1 times.
Frame 2320 occurred 1 times.
Frame 2321 occurred 1 times.
Frame 2322 occurred 1 times.
Frame 2323 occurred 1 times.
Frame 2324 occurred 1 times.
Frame 2325 occurred 1 times.
Frame 2326 occurred 1 times.
Frame 2327 occurred 1 times.
Frame 2328 occurred 1 times.
Frame 2329 occurred 1 times.
Frame 2330 occurred 1 times.
Frame 2331 occurred 1 times.
Frame 2332 occurred 1 times.
Frame 2333 occurred 1 times.
Frame 2334 occurred 1 times.
Frame 2335 occurred 1 times.
Frame 2336 occurred 1 times.
Frame 2337 occurred 1 times.
Frame 2338 occurred 1 times.
Frame 2339 occurred 1 times.
Frame 2340 occurred 1 times.
Frame 2341 occurred 1 times.
Frame 2342 occurred 1 times.
Frame 2343 occurred 1 times.
Frame 2344 occurred 1 times.
Frame 2345 occurred 1 times.
Frame 2346 occurred 1 times.
Frame 2347 occurred 1 times.
Frame 2348 occurred 1 times.
Frame 2349 occurred 1 times.
Frame 2350 occurred 1 times.
Frame 2351 occurred 1 times.
Frame 2352 occurred 1 times.
Frame 2353 occurred 1 times.
Frame 2354 occurred 1 times.
Frame 2355 occurred 1 times.
Frame 2356 occurred 1 times.
Frame 2357 occurred 1 times.
Frame 2358 occurred 1 times.
Frame 2359 occurred 1 times.
Frame 2360 occurred 1 times.
Frame 2361 occurred 1 times.
Frame 2362 occurred 1 times.
Frame 2363 occurred 1 times.
Frame 2364 occurred 1 times.
Frame 2365 occurred 1 times.
Frame 2366 occurred 1 times.
Frame 2367 occurred 1 times.
Frame 2368 occurred 1 times.
Frame 2369 occurred 1 times.
Frame 2370 occurred 1 times.
Frame 2371 occurred 1 times.
Frame 2372 occurred 1 times.
Frame 2373 occurred 1 times.
Frame 2374 occurred 1 times.
Frame 2375 occurred 1 times.
Frame 2376 occurred 1 times.
Frame 2377 occurred 1 times.
Frame 2378 occurred 1 times.
Frame 2379 occurred 1 times.
Frame 2380 occurred 1 times.
Frame 2381 occurred 1 times.
Frame 2382 occurred 1 times.
Frame 2383 occurred 1 times.
Frame 2384 occurred 1 times.
Frame 2385 occurred 1 times.
Frame 2386 occurred 1 times.
Frame 2387 occurred 1 times.
Frame 2388 occurred 1 times.
Frame 2389 occurred 1 times.
Frame 2390 occurred 1 times.
Frame 2391 occurred 1 times.
Frame 2392 occurred 1 times.
Frame 2393 occurred 1 times.
Frame 2394 occurred 1 times.
Frame 2395 occurred 1 times.
Frame 2396 occurred 1 times.
Frame 2397 occurred 1 times.
Frame 2398 occurred 1 times.
Frame 2399 occurred 1 times.
Frame 2400 occurred 1 times.
Frame 2401 occurred 1 times.
Frame 2402 occurred 1 times.
Frame 2403 occurred 1 times.
Frame 2404 occurred 1 times.
Frame 2405 occurred 1 times.
Frame 2406 occurred 1 times.
Frame 2407 occurred 1 times.
Frame 2408 occurred 1 times.
Frame 2409 occurred 1 times.
Frame 2410 occurred 1 times.
Frame 2411 occurred 1 times.
Frame 2412 occurred 1 times.
Frame 2413 occurred 1 times.
Frame 2414 occurred 1 times.
Frame 2415 occurred 1 times.
Frame 2416 occurred 1 times.
Frame 2417 occurred 1 times.
Frame 2418 occurred 1 times.
Frame 2419 occurred 1 times.
Frame 2420 occurred 1 times.
Frame 2421 occurred 1 times.
Frame 2422 occurred 1 times.
Frame 2423 occurred 1 times.
Frame 2424 occurred 1 times.
Frame 2425 occurred 1 times.
Frame 2426 occurred 1 times.
Frame 2427 occurred 1 times.
Frame 2428 occurred 1 times.
Frame 2429 occurred 1 times.
Frame 2430 occurred 1 times.
Frame 2431 occurred 1 times.
Frame 2432 occurred 1 times.
Frame 2433 occurred 1 times.
Frame 2434 occurred 1 times.
Frame 2435 occurred 1 times.
Frame 2436 occurred 1 times.
Frame 2437 occurred 1 times.
Frame 2438 occurred 1 times.
Frame 2439 occurred 1 times.
Frame 2440 occurred 1 times.
Frame 2441 occurred 1 times.
Frame 2442 occurred 1 times.
Frame 2443 occurred 1 times.
Frame 2444 occurred 1 times.
Frame 2445 occurred 1 times.
Frame 2446 occurred 1 times.
Frame 2447 occurred 1 times.
Frame 2448 occurred 1 times.
Frame 2449 occurred 1 times.
Frame 2450 occurred 1 times.
Frame 2451 occurred 1 times.
Frame 2452 occurred 1 times.
Frame 2453 occurred 1 times.
Frame 2454 occurred 1 times.
Frame 2455 occurred 1 times.
Frame 2456 occurred 1 times.
Frame 2457 occurred 1 times.
Frame 2458 occurred 1 times.
Frame 2459 occurred 1 times.
Frame 2460 occurred 1 times.
Frame 2461 occurred 1 times.
Frame 2462 occurred 1 times.
Frame 2463 occurred 1 times.
Frame 2464 occurred 1 times.
Frame 2465 occurred 1 times.
Frame 2466 occurred 1 times.
Frame 2467 occurred 1 times.
Frame 2468 occurred 1 times.
Frame 2469 occurred 1 times.
Frame 2470 occurred 1 times.
Frame 2471 occurred 1 times.
Frame 2472 occurred 1 times.
Frame 2473 occurred 1 times.
Frame 2474 occurred 1 times.
Frame 2475 occurred 1 times.
Frame 2476 occurred 1 times.
Frame 2477 occurred 1 times.
Frame 2478 occurred 1 times.
Frame 2479 occurred 1 times.
Frame 2480 occurred 1 times.
Frame 2481 occurred 1 times.
Frame 2482 occurred 1 times.
Frame 2483 occurred 1 times.
Frame 2484 occurred 1 times.
Frame 2485 occurred 1 times.
Frame 2486 occurred 1 times.
Frame 2487 occurred 1 times.
Frame 2488 occurred 1 times.
Frame 2489 occurred 1 times.
Frame 2490 occurred 1 times.
Frame 2491 occurred 1 times.
Frame 2492 occurred 1 times.
Frame 2493 occurred 1 times.
Frame 2494 occurred 1 times.
Frame 2495 occurred 1 times.
Frame 2496 occurred 1 times.
Frame 2497 occurred 1 times.
Frame 2498 occurred 1 times.
Frame 2499 occurred 1 times.
Frame 2500 occurred 1 times.
Frame 2501 occurred 1 times.
Frame 2502 occurred 1 times.
Frame 2503 occurred 1 times.
Frame 2504 occurred 1 times.
Frame 2505 occurred 1 times.
Frame 2506 occurred 1 times.
Frame 2507 occurred 1 times.
Frame 2508 occurred 1 times.
Frame 2509 occurred 1 times.
Frame 2510 occurred 1 times.
Frame 2511 occurred 1 times.
Frame 2512 occurred 1 times.
Frame 2513 occurred 1 times.
Frame 2514 occurred 1 times.
Frame 2515 occurred 1 times.
Frame 2516 occurred 1 times.
Frame 2517 occurred 1 times.
Frame 2518 occurred 1 times.
Frame 2519 occurred 1 times.
Frame 2520 occurred 1 times.
Frame 2521 occurred 1 times.
Frame 2522 occurred 1 times.
Frame 2523 occurred 1 times.
Frame 2524 occurred 1 times.
Frame 2525 occurred 1 times.
Frame 2526 occurred 1 times.
Frame 2527 occurred 1 times.
Frame 2528 occurred 1 times.
Frame 2529 occurred 1 times.
Frame 2530 occurred 1 times.
Frame 2531 occurred 1 times.
Frame 2532 occurred 1 times.
Frame 2533 occurred 1 times.
Frame 2534 occurred 1 times.
Frame 2535 occurred 1 times.
Frame 2536 occurred 1 times.
Frame 2537 occurred 1 times.
Frame 2538 occurred 1 times.
Frame 2539 occurred 1 times.
Frame 2540 occurred 1 times.
Frame 2541 occurred 1 times.
Frame 2542 occurred 1 times.
Frame 2543 occurred 1 times.
Frame 2544 occurred 1 times.
Frame 2545 occurred 1 times.
Frame 2546 occurred 1 times.
Frame 2547 occurred 1 times.
Frame 2548 occurred 1 times.
Frame 2549 occurred 1 times.
Frame 2550 occurred 1 times.
Frame 2551 occurred 1 times.
Frame 2552 occurred 1 times.
Frame 2553 occurred 1 times.
Frame 2554 occurred 1 times.
Frame 2555 occurred 1 times.
Frame 2556 occurred 1 times.
Frame 2557 occurred 1 times.
Frame 2558 occurred 1 times.
Frame 2559 occurred 1 times.
Frame 2560 occurred 1 times.
Frame 2561 occurred 1 times.
Frame 2562 occurred 1 times.
Frame 2563 occurred 1 times.
Frame 2564 occurred 1 times.
Frame 2565 occurred 1 times.
Frame 2566 occurred 1 times.
Frame 2567 occurred 1 times.
Frame 2568 occurred 1 times.
Frame 2569 occurred 1 times.
Frame 2570 occurred 1 times.
Frame 2571 occurred 1 times.
Frame 2572 occurred 1 times.
Frame 2573 occurred 1 times.
Frame 2574 occurred 1 times.
Frame 2575 occurred 1 times.
Frame 2576 occurred 1 times.
Frame 2577 occurred 1 times.
Frame 2578 occurred 1 times.
Frame 2579 occurred 1 times.
Frame 2580 occurred 1 times.
Frame 2581 occurred 1 times.
Frame 2582 occurred 1 times.
Frame 2583 occurred 1 times.
Frame 2584 occurred 1 times.
Frame 2585 occurred 1 times.
Frame 2586 occurred 1 times.
Frame 2587 occurred 1 times.
Frame 2588 occurred 1 times.
Frame 2589 occurred 1 times.
Frame 2590 occurred 1 times.
Frame 2591 occurred 1 times.
Frame 2592 occurred 1 times.
Frame 2593 occurred 1 times.
Frame 2594 occurred 1 times.
Frame 2595 occurred 1 times.
Frame 2596 occurred 1 times.
Frame 2597 occurred 1 times.
Frame 2598 occurred 1 times.
Frame 2599 occurred 1 times.
Frame 2600 occurred 1 times.
Frame 2601 occurred 1 times.
Frame 2602 occurred 1 times.
Frame 2603 occurred 1 times.
Frame 2604 occurred 1 times.
Frame 2605 occurred 1 times.
Frame 2606 occurred 1 times.
Frame 2607 occurred 1 times.
Frame 2608 occurred 1 times.
Frame 2609 occurred 1 times.
Frame 2610 occurred 1 times.
Frame 2611 occurred 1 times.
Frame 2612 occurred 1 times.
Frame 2613 occurred 1 times.
Frame 2614 occurred 1 times.
Frame 2615 occurred 1 times.
Frame 2616 occurred 1 times.
Frame 2617 occurred 1 times.
Frame 2618 occurred 1 times.
Frame 2619 occurred 1 times.
Frame 2620 occurred 1 times.
Frame 2621 occurred 1 times.
Frame 2622 occurred 1 times.
Frame 2623 occurred 1 times.
Frame 2624 occurred 1 times.
Frame 2625 occurred 1 times.
Frame 2626 occurred 1 times.
Frame 2627 occurred 1 times.
Frame 2628 occurred 1 times.
Frame 2629 occurred 1 times.
Frame 2630 occurred 1 times.
Frame 2631 occurred 1 times.
Frame 2632 occurred 1 times.
Frame 2633 occurred 1 times.
Frame 2634 occurred 1 times.
Frame 2635 occurred 1 times.
Frame 2636 occurred 1 times.
Frame 2637 occurred 1 times.
Frame 2638 occurred 1 times.
Frame 2639 occurred 1 times.
Frame 2640 occurred 1 times.
Frame 2641 occurred 1 times.
Frame 2642 occurred 1 times.
Frame 2643 occurred 1 times.
Frame 2644 occurred 1 times.
Frame 2645 occurred 1 times.
Frame 2646 occurred 1 times.
Frame 2647 occurred 1 times.
Frame 2648 occurred 1 times.
Frame 2649 occurred 1 times.
Frame 2650 occurred 1 times.
Frame 2651 occurred 1 times.
Frame 2652 occurred 1 times.
Frame 2653 occurred 1 times.
Frame 2654 occurred 1 times.
Frame 2655 occurred 1 times.
Frame 2656 occurred 1 times.
Frame 2657 occurred 1 times.
Frame 2658 occurred 1 times.
Frame 2659 occurred 1 times.
Frame 2660 occurred 1 times.
Frame 2661 occurred 1 times.
Frame 2662 occurred 1 times.
Frame 2663 occurred 1 times.
Frame 2664 occurred 1 times.
Frame 2665 occurred 1 times.
Frame 2666 occurred 1 times.
